Evacuation Rate, Time
0.6, 3645
0.6, 3646
0.6, 3647
0.6, 3648
0.6, 3649
0.6, 3650
0.6, 3651
0.6, 3652
0.6, 3653
0.6, 3654
0.6, 3655
0.6, 3656
0.6, 3657
0.6, 3658
0.6, 3659
0.6, 3660
0.6, 3661
0.6, 3662
0.6, 3663
0.6, 3664
0.6, 3665
0.6, 3666
0.6, 3667
0.6, 3668
0.6, 3669
0.6, 3670
0.6, 3671
0.6, 3672
0.6, 3673
0.6, 3674
0.6, 3675
0.6, 3676
0.6, 3677
0.6, 3678
0.6, 3679
0.6, 3680
0.6, 3681
0.6, 3682
0.6, 3683
0.6, 3684
0.6, 3685
0.6, 3686
0.6, 3687
0.6, 3688
0.6, 3689
0.6, 3690
0.6, 3691
0.6, 3692
0.6, 3693
0.6, 3694
0.6, 3695
0.6, 3696
0.6, 3697
0.6, 3698
0.6, 3699
0.6, 3700
0.6, 3701
0.6, 3702
0.6, 3703
0.6, 3704
0.6, 3705
0.6, 3706
0.6, 3707
0.6, 3708
0.6, 3709
0.6, 3710
0.6, 3711
0.6, 3712
0.6, 3713
0.6, 3714
0.6, 3715
0.6, 3716
0.6, 3717
0.6, 3718
0.6, 3719
0.6, 3720
0.6, 3721
0.6, 3722
0.6, 3723
0.6, 3724
0.6, 3725
0.6, 3726
0.6, 3727
0.6, 3728
0.6, 3729
0.6, 3730
0.6, 3731
0.6, 3732
0.6, 3733
0.6, 3734
0.6, 3735
0.6, 3736
0.6, 3737
0.6, 3738
0.6, 3739
0.6, 3740
0.6, 3741
0.6, 3742
0.6, 3743
0.6, 3744
0.6, 3745
0.6, 3746
0.6, 3747
0.6, 3748
0.6, 3749
0.6, 3750
0.6, 3751
0.6, 3752
0.6, 3753
0.6, 3754
0.6, 3755
0.6, 3756
0.6, 3757
0.6, 3758
0.6, 3759
0.6, 3760
0.6, 3761
0.6, 3762
0.6, 3763
0.6, 3764
0.6, 3765
0.6, 3766
0.6, 3767
0.6, 3768
0.6, 3769
0.6, 3770
0.6, 3771
0.6, 3772
0.6, 3773
0.6, 3774
0.6, 3775
0.6, 3776
0.6, 3777
0.6, 3778
0.6, 3779
0.6, 3780
0.6, 3781
0.6, 3782
0.6, 3783
0.6, 3784
0.6, 3785
0.6, 3786
0.6, 3787
0.6, 3788
0.6, 3789
0.6, 3790
0.6, 3791
0.6, 3792
0.6, 3793
0.6, 3794
0.6, 3795
0.6, 3796
0.6, 3797
0.6, 3798
0.6, 3799
0.6, 3800
0.6, 3801
0.6, 3802
0.6, 3803
0.6, 3804
0.6, 3805
0.6, 3806
0.6, 3807
0.6, 3808
0.6, 3809
0.6, 3810
0.6, 3811
0.6, 3812
0.6, 3813
0.6, 3814
0.6, 3815
0.6, 3816
0.6, 3817
0.6, 3818
0.6, 3819
0.6, 3820
0.6, 3821
0.6, 3822
0.6, 3823
0.6, 3824
0.6, 3825
0.6, 3826
0.6, 3827
0.6, 3828
0.6, 3829
0.6, 3830
0.6, 3831
0.6, 3832
0.6, 3833
0.6, 3834
0.6, 3835
0.6, 3836
0.6, 3837
0.6, 3838
0.6, 3839
0.6, 3840
0.6, 3841
0.6, 3842
0.6, 3843
0.6, 3844
0.6, 3845
0.6, 3846
0.6, 3847
0.6, 3848
0.6, 3849
0.6, 3850
0.6, 3851
0.6, 3852
0.6, 3853
0.6, 3854
0.6, 3855
0.6, 3856
0.6, 3857
0.6, 3858
0.6, 3859
0.6, 3860
0.6, 3861
0.6, 3862
0.6, 3863
0.6, 3864
0.6, 3865
0.6, 3866
0.6, 3867
0.6, 3868
0.6, 3869
0.6, 3870
0.6, 3871
0.6, 3872
0.6, 3873
0.6, 3874
0.6, 3875
0.6, 3876
0.6, 3877
0.6, 3878
0.6, 3879
0.6, 3880
0.6, 3881
0.6, 3882
0.6, 3883
0.6, 3884
0.6, 3885
0.6, 3886
0.6, 3887
0.6, 3888
0.6, 3889
0.6, 3890
0.6, 3891
0.6, 3892
0.6, 3893
0.6, 3894
0.6, 3895
0.6, 3896
0.6, 3897
0.6, 3898
0.6, 3899
0.6, 3900
0.6, 3901
0.6, 3902
0.6, 3903
0.6, 3904
0.6, 3905
0.6, 3906
0.6, 3907
0.6, 3908
0.6, 3909
0.6, 3910
0.6, 3911
0.6, 3912
0.6, 3913
0.6, 3914
0.6, 3915
0.6, 3916
0.6, 3917
0.6, 3918
0.6, 3919
0.6, 3920
0.6, 3921
0.6, 3922
0.6, 3923
0.6, 3924
0.6, 3925
0.6, 3926
0.6, 3927
0.6, 3928
0.6, 3929
0.6, 3930
0.6, 3931
0.6, 3932
0.6, 3933
0.6, 3934
0.6, 3935
0.6, 3936
0.6, 3937
0.6, 3938
0.6, 3939
0.6, 3940
0.6, 3941
0.6, 3942
0.6, 3943
0.6, 3944
0.6, 3945
0.6, 3946
0.6, 3947
0.6, 3948
0.6, 3949
0.6, 3950
0.6, 3951
0.6, 3952
0.6, 3953
0.6, 3954
0.6, 3955
0.6, 3956
0.6, 3957
0.6, 3958
0.6, 3959
0.6, 3960
0.6, 3961
0.6, 3962
0.6, 3963
0.6, 3964
0.6, 3965
0.6, 3966
0.6, 3967
0.6, 3968
0.6, 3969
0.6, 3970
0.6, 3971
0.6, 3972
0.6, 3973
0.6, 3974
0.6, 3975
0.6, 3976
0.6, 3977
0.6, 3978
0.6, 3979
0.6, 3980
0.6, 3981
0.6, 3982
0.6, 3983
0.6, 3984
0.6, 3985
0.6, 3986
0.6, 3987
0.6, 3988
0.6, 3989
0.6, 3990
0.6, 3991
0.6, 3992
0.6, 3993
0.6, 3994
0.6, 3995
0.6, 3996
0.6, 3997
0.6, 3998
0.6, 3999
0.6, 4000
0.6, 4001
0.6, 4002
0.6, 4003
0.6, 4004
0.6, 4005
0.6, 4006
0.6, 4007
0.6, 4008
0.6, 4009
0.6, 4010
0.6, 4011
0.6, 4012
0.6, 4013
0.6, 4014
0.6, 4015
0.6, 4016
0.6, 4017
0.6, 4018
0.6, 4019
0.6, 4020
0.6, 4021
0.6, 4022
0.6, 4023
0.6, 4024
0.6, 4025
0.6, 4026
0.6, 4027
0.6, 4028
0.6, 4029
0.6, 4030
0.6, 4031
0.6, 4032
0.6, 4033
0.6, 4034
0.6, 4035
0.6, 4036
0.6, 4037
0.6, 4038
0.6, 4039
0.6, 4040
0.6, 4041
0.6, 4042
0.6, 4043
0.6, 4044
0.6, 4045
0.6, 4046
0.6, 4047
0.6, 4048
0.6, 4049
0.6, 4050
0.6, 4051
0.6, 4052
0.6, 4053
0.6, 4054
0.6, 4055
0.6, 4056
0.6, 4057
0.6, 4058
0.6, 4059
0.6, 4060
0.6, 4061
0.6, 4062
0.6, 4063
0.6, 4064
0.6, 4065
0.6, 4066
0.6, 4067
0.6, 4068
0.6, 4069
0.6, 4070
0.6, 4071
0.6, 4072
0.6, 4073
0.6, 4074
0.6, 4075
0.6, 4076
0.6, 4077
0.6, 4078
0.6, 4079
0.6, 4080
0.6, 4081
0.6, 4082
0.6, 4083
0.6, 4084
0.6, 4085
0.6, 4086
0.6, 4087
0.6, 4088
0.6, 4089
0.6, 4090
0.6, 4091
0.6, 4092
0.6, 4093
0.6, 4094
0.6, 4095
0.6, 4096
0.6, 4097
0.6, 4098
0.6, 4099
0.6, 4100
0.6, 4101
0.6, 4102
0.6, 4103
0.6, 4104
0.6, 4105
0.6, 4106
0.6, 4107
0.6, 4108
0.6, 4109
0.6, 4110
0.6, 4111
0.6, 4112
0.6, 4113
0.6, 4114
0.6, 4115
0.6, 4116
0.6, 4117
0.6, 4118
0.6, 4119
0.6, 4120
0.6, 4121
0.6, 4122
0.6, 4123
0.6, 4124
0.6, 4125
0.6, 4126
0.6, 4127
0.6, 4128
0.6, 4129
0.6, 4130
0.6, 4131
0.6, 4132
0.6, 4133
0.6, 4134
0.6, 4135
0.6, 4136
0.6, 4137
0.6, 4138
0.6, 4139
0.6, 4140
0.6, 4141
0.6, 4142
0.6, 4143
0.6, 4144
0.6, 4145
0.6, 4146
0.6, 4147
0.6, 4148
0.6, 4149
0.6, 4150
0.6, 4151
0.6, 4152
0.6, 4153
0.6, 4154
0.6, 4155
0.6, 4156
0.6, 4157
0.6, 4158
0.6, 4159
0.6, 4160
0.6, 4161
0.6, 4162
0.6, 4163
0.6, 4164
0.6, 4165
0.6, 4166
0.6, 4167
0.6, 4168
0.6, 4169
0.6, 4170
0.6, 4171
0.6, 4172
0.6, 4173
0.6, 4174
0.6, 4175
0.6, 4176
0.6, 4177
0.6, 4178
0.6, 4179
0.6, 4180
0.6, 4181
0.6, 4182
0.6, 4183
0.6, 4184
0.6, 4185
0.6, 4186
0.6, 4187
0.6, 4188
0.6, 4189
0.6, 4190
0.6, 4191
0.6, 4192
0.6, 4193
0.6, 4194
0.6, 4195
0.6, 4196
0.6, 4197
0.6, 4198
0.6, 4199
0.6, 4200
0.6, 4201
0.6, 4202
0.6, 4203
0.6, 4204
0.6, 4205
0.6, 4206
0.6, 4207
0.6, 4208
0.6, 4209
0.6, 4210
0.6, 4211
0.6, 4212
0.6, 4213
0.6, 4214
0.6, 4215
0.6, 4216
0.6, 4217
0.6, 4218
0.6, 4219
0.6, 4220
0.6, 4221
0.6, 4222
0.6, 4223
0.6, 4224
0.6, 4225
0.6, 4226
0.6, 4227
0.6, 4228
0.6, 4229
0.6, 4230
0.6, 4231
0.6, 4232
0.6, 4233
0.6, 4234
0.6, 4235
0.6, 4236
0.6, 4237
0.6, 4238
0.6, 4239
0.6, 4240
0.6, 4241
0.6, 4242
0.6, 4243
0.6, 4244
0.6, 4245
0.6, 4246
0.6, 4247
0.6, 4248
0.6, 4249
0.6, 4250
0.6, 4251
0.6, 4252
0.6, 4253
0.6, 4254
0.6, 4255
0.6, 4256
0.6, 4257
0.6, 4258
0.6, 4259
0.6, 4260
0.6, 4261
0.6, 4262
0.6, 4263
0.6, 4264
0.6, 4265
0.6, 4266
0.6, 4267
0.6, 4268
0.6, 4269
0.6, 4270
0.6, 4271
0.6, 4272
0.6, 4273
0.6, 4274
0.6, 4275
0.6, 4276
0.6, 4277
0.6, 4278
0.6, 4279
0.6, 4280
0.6, 4281
0.6, 4282
0.6, 4283
0.6, 4284
0.6, 4285
0.6, 4286
0.6, 4287
0.6, 4288
0.6, 4289
0.6, 4290
0.6, 4291
0.6, 4292
0.6, 4293
0.6, 4294
0.6, 4295
0.6, 4296
0.6, 4297
0.6, 4298
0.6, 4299
0.6, 4300
0.6, 4301
0.6, 4302
0.6, 4303
0.6, 4304
0.6, 4305
0.6, 4306
0.6, 4307
0.6, 4308
0.6, 4309
0.6, 4310
0.6, 4311
0.6, 4312
0.6, 4313
0.6, 4314
0.6, 4315
0.6, 4316
0.6, 4317
0.6, 4318
0.6, 4319
0.6, 4320
0.6, 4321
0.6, 4322
0.6, 4323
0.6, 4324
0.6, 4325
0.6, 4326
0.6, 4327
0.6, 4328
0.6, 4329
0.6, 4330
0.6, 4331
0.6, 4332
0.6, 4333
0.6, 4334
0.6, 4335
0.6, 4336
0.6, 4337
0.6, 4338
0.6, 4339
0.6, 4340
0.6, 4341
0.6, 4342
0.6, 4343
0.6, 4344
0.6, 4345
0.6, 4346
0.6, 4347
0.6, 4348
0.6, 4349
0.6, 4350
0.6, 4351
0.6, 4352
0.6, 4353
0.6, 4354
0.6, 4355
0.6, 4356
0.6, 4357
0.6, 4358
0.6, 4359
0.6, 4360
0.6, 4361
0.6, 4362
0.6, 4363
0.6, 4364
0.6, 4365
0.6, 4366
0.6, 4367
0.6, 4368
0.6, 4369
0.6, 4370
0.6, 4371
0.6, 4372
0.6, 4373
0.6, 4374
0.6, 4375
0.6, 4376
0.6, 4377
0.6, 4378
0.6, 4379
0.6, 4380
0.6, 4381
0.6, 4382
0.6, 4383
0.6, 4384
0.6, 4385
0.6, 4386
0.6, 4387
0.6, 4388
0.6, 4389
0.6, 4390
0.6, 4391
0.6, 4392
0.6, 4393
0.6, 4394
0.6, 4395
0.6, 4396
0.6, 4397
0.6, 4398
0.6, 4399
0.6, 4400
0.6, 4401
0.6, 4402
0.6, 4403
0.6, 4404
0.6, 4405
0.6, 4406
0.6, 4407
0.6, 4408
0.6, 4409
0.6, 4410
0.6, 4411
0.6, 4412
0.6, 4413
0.6, 4414
0.6, 4415
0.6, 4416
0.6, 4417
0.6, 4418
0.6, 4419
0.6, 4420
0.6, 4421
0.6, 4422
0.6, 4423
0.6, 4424
0.6, 4425
0.6, 4426
0.6, 4427
0.6, 4428
0.6, 4429
0.6, 4430
0.6, 4431
0.6, 4432
0.6, 4433
0.6, 4434
0.6, 4435
0.6, 4436
0.6, 4437
0.6, 4438
0.6, 4439
0.6, 4440
0.6, 4441
0.6, 4442
0.6, 4443
0.6, 4444
0.6, 4445
0.6, 4446
0.6, 4447
0.6, 4448
0.6, 4449
0.6, 4450
0.6, 4451
0.6, 4452
0.6, 4453
0.6, 4454
0.6, 4455
0.6, 4456
0.6, 4457
0.6, 4458
0.6, 4459
0.6, 4460
0.6, 4461
0.6, 4462
0.6, 4463
0.6, 4464
0.6, 4465
0.6, 4466
0.6, 4467
0.6, 4468
0.6, 4469
0.6, 4470
0.6, 4471
0.6, 4472
0.6, 4473
0.6, 4474
0.6, 4475
0.6, 4476
0.6, 4477
0.6, 4478
0.6, 4479
0.6, 4480
0.6, 4481
0.6, 4482
0.6, 4483
0.6, 4484
0.6, 4485
0.6, 4486
0.6, 4487
0.6, 4488
0.6, 4489
0.6, 4490
0.6, 4491
0.6, 4492
0.6, 4493
0.6, 4494
0.6, 4495
0.6, 4496
0.6, 4497
0.6, 4498
0.6, 4499
0.6, 4500
0.6, 4501
0.6, 4502
0.6, 4503
0.6, 4504
0.6, 4505
0.6, 4506
0.6, 4507
0.6, 4508
0.6, 4509
0.6, 4510
0.6, 4511
0.6, 4512
0.6, 4513
0.6, 4514
0.6, 4515
0.6, 4516
0.6, 4517
0.6, 4518
0.6, 4519
0.6, 4520
0.6, 4521
0.6, 4522
0.6, 4523
0.6, 4524
0.6, 4525
0.6, 4526
0.6, 4527
0.6, 4528
0.6, 4529
0.6, 4530
0.6, 4531
0.6, 4532
0.6, 4533
0.6, 4534
0.6, 4535
0.6, 4536
0.6, 4537
0.6, 4538
0.6, 4539
0.6, 4540
0.6, 4541
0.6, 4542
0.6, 4543
0.6, 4544
0.6, 4545
0.6, 4546
0.6, 4547
0.6, 4548
0.6, 4549
0.6, 4550
0.6, 4551
0.6, 4552
0.6, 4553
0.6, 4554
0.6, 4555
0.6, 4556
0.6, 4557
0.6, 4558
0.6, 4559
0.6, 4560
0.6, 4561
0.6, 4562
0.6, 4563
0.6, 4564
0.6, 4565
0.6, 4566
0.6, 4567
0.6, 4568
0.6, 4569
0.6, 4570
0.6, 4571
0.6, 4572
0.6, 4573
0.6, 4574
0.6, 4575
0.6, 4576
0.6, 4577
0.6, 4578
0.6, 4579
0.6, 4580
0.6, 4581
0.6, 4582
0.6, 4583
0.6, 4584
0.6, 4585
0.6, 4586
0.6, 4587
0.6, 4588
0.61, 4589
0.61, 4590
0.61, 4591
0.61, 4592
0.61, 4593
0.61, 4594
0.61, 4595
0.61, 4596
0.61, 4597
0.61, 4598
0.61, 4599
0.61, 4600
0.61, 4601
0.61, 4602
0.61, 4603
0.61, 4604
0.61, 4605
0.61, 4606
0.61, 4607
0.61, 4608
0.61, 4609
0.61, 4610
0.61, 4611
0.61, 4612
0.61, 4613
0.61, 4614
0.61, 4615
0.61, 4616
0.61, 4617
0.61, 4618
0.61, 4619
0.61, 4620
0.61, 4621
0.61, 4622
0.61, 4623
0.61, 4624
0.61, 4625
0.61, 4626
0.61, 4627
0.61, 4628
0.61, 4629
0.61, 4630
0.61, 4631
0.61, 4632
0.61, 4633
0.61, 4634
0.61, 4635
0.61, 4636
0.61, 4637
0.61, 4638
0.61, 4639
0.61, 4640
0.61, 4641
0.61, 4642
0.61, 4643
0.61, 4644
0.61, 4645
0.61, 4646
0.61, 4647
0.61, 4648
0.61, 4649
0.61, 4650
0.61, 4651
0.61, 4652
0.61, 4653
0.61, 4654
0.61, 4655
0.61, 4656
0.61, 4657
0.61, 4658
0.61, 4659
0.61, 4660
0.61, 4661
0.61, 4662
0.61, 4663
0.61, 4664
0.61, 4665
0.61, 4666
0.61, 4667
0.61, 4668
0.61, 4669
0.61, 4670
0.61, 4671
0.61, 4672
0.61, 4673
0.61, 4674
0.61, 4675
0.61, 4676
0.61, 4677
0.61, 4678
0.61, 4679
0.61, 4680
0.61, 4681
0.61, 4682
0.61, 4683
0.61, 4684
0.61, 4685
0.61, 4686
0.61, 4687
0.61, 4688
0.61, 4689
0.61, 4690
0.61, 4691
0.61, 4692
0.61, 4693
0.61, 4694
0.61, 4695
0.61, 4696
0.61, 4697
0.61, 4698
0.61, 4699
0.61, 4700
0.61, 4701
0.61, 4702
0.61, 4703
0.61, 4704
0.61, 4705
0.61, 4706
0.61, 4707
0.61, 4708
0.61, 4709
0.61, 4710
0.61, 4711
0.61, 4712
0.61, 4713
0.61, 4714
0.61, 4715
0.61, 4716
0.61, 4717
0.61, 4718
0.61, 4719
0.61, 4720
0.62, 4721
0.62, 4722
0.62, 4723
0.62, 4724
0.62, 4725
0.62, 4726
0.62, 4727
0.62, 4728
0.62, 4729
0.62, 4730
0.62, 4731
0.62, 4732
0.62, 4733
0.62, 4734
0.62, 4735
0.62, 4736
0.62, 4737
0.62, 4738
0.62, 4739
0.62, 4740
0.62, 4741
0.62, 4742
0.62, 4743
0.62, 4744
0.62, 4745
0.62, 4746
0.62, 4747
0.62, 4748
0.62, 4749
0.62, 4750
0.62, 4751
0.62, 4752
0.62, 4753
0.62, 4754
0.62, 4755
0.62, 4756
0.63, 4757
0.63, 4758
0.63, 4759
0.63, 4760
0.63, 4761
0.63, 4762
0.63, 4763
0.63, 4764
0.63, 4765
0.63, 4766
0.63, 4767
0.63, 4768
0.63, 4769
0.63, 4770
0.63, 4771
0.63, 4772
0.63, 4773
0.63, 4774
0.63, 4775
0.63, 4776
0.63, 4777
0.63, 4778
0.63, 4779
0.63, 4780
0.63, 4781
0.63, 4782
0.63, 4783
0.63, 4784
0.63, 4785
0.63, 4786
0.63, 4787
0.63, 4788
0.63, 4789
0.63, 4790
0.63, 4791
0.63, 4792
0.63, 4793
0.63, 4794
0.63, 4795
0.63, 4796
0.64, 4797
0.64, 4798
0.64, 4799
0.64, 4800
0.64, 4801
0.64, 4802
0.64, 4803
0.64, 4804
0.64, 4805
0.64, 4806
0.64, 4807
0.64, 4808
0.64, 4809
0.64, 4810
0.64, 4811
0.64, 4812
0.64, 4813
0.64, 4814
0.64, 4815
0.64, 4816
0.64, 4817
0.64, 4818
0.64, 4819
0.64, 4820
0.64, 4821
0.64, 4822
0.64, 4823
0.64, 4824
0.64, 4825
0.64, 4826
0.64, 4827
0.64, 4828
0.64, 4829
0.64, 4830
0.64, 4831
0.64, 4832
0.64, 4833
0.64, 4834
0.64, 4835
0.64, 4836
0.64, 4837
0.64, 4838
0.64, 4839
0.64, 4840
0.64, 4841
0.65, 4842
0.65, 4843
0.65, 4844
0.65, 4845
0.65, 4846
0.65, 4847
0.65, 4848
0.65, 4849
0.65, 4850
0.65, 4851
0.65, 4852
0.65, 4853
0.65, 4854
0.65, 4855
0.65, 4856
0.65, 4857
0.65, 4858
0.65, 4859
0.65, 4860
0.65, 4861
0.65, 4862
0.65, 4863
0.65, 4864
0.65, 4865
0.65, 4866
0.65, 4867
0.65, 4868
0.65, 4869
0.65, 4870
0.65, 4871
0.65, 4872
0.65, 4873
0.65, 4874
0.65, 4875
0.65, 4876
0.65, 4877
0.65, 4878
0.65, 4879
0.65, 4880
0.65, 4881
0.65, 4882
0.65, 4883
0.65, 4884
0.65, 4885
0.65, 4886
0.65, 4887
0.65, 4888
0.65, 4889
0.65, 4890
0.65, 4891
0.65, 4892
0.65, 4893
0.66, 4894
0.66, 4895
0.66, 4896
0.66, 4897
0.66, 4898
0.66, 4899
0.66, 4900
0.66, 4901
0.66, 4902
0.66, 4903
0.66, 4904
0.66, 4905
0.66, 4906
0.66, 4907
0.66, 4908
0.66, 4909
0.66, 4910
0.66, 4911
0.66, 4912
0.66, 4913
0.66, 4914
0.66, 4915
0.66, 4916
0.66, 4917
0.66, 4918
0.66, 4919
0.66, 4920
0.66, 4921
0.66, 4922
0.66, 4923
0.66, 4924
0.66, 4925
0.66, 4926
0.66, 4927
0.66, 4928
0.66, 4929
0.66, 4930
0.66, 4931
0.66, 4932
0.66, 4933
0.66, 4934
0.66, 4935
0.66, 4936
0.66, 4937
0.66, 4938
0.66, 4939
0.66, 4940
0.66, 4941
0.66, 4942
0.66, 4943
0.66, 4944
0.66, 4945
0.66, 4946
0.66, 4947
0.66, 4948
0.66, 4949
0.66, 4950
0.66, 4951
0.66, 4952
0.66, 4953
0.66, 4954
0.66, 4955
0.66, 4956
0.66, 4957
0.66, 4958
0.66, 4959
0.67, 4960
0.67, 4961
0.67, 4962
0.67, 4963
0.67, 4964
0.67, 4965
0.67, 4966
0.67, 4967
0.67, 4968
0.67, 4969
0.67, 4970
0.67, 4971
0.67, 4972
0.67, 4973
0.67, 4974
0.67, 4975
0.67, 4976
0.67, 4977
0.67, 4978
0.67, 4979
0.67, 4980
0.67, 4981
0.67, 4982
0.67, 4983
0.67, 4984
0.67, 4985
0.67, 4986
0.67, 4987
0.67, 4988
0.67, 4989
0.67, 4990
0.67, 4991
0.67, 4992
0.67, 4993
0.67, 4994
0.67, 4995
0.67, 4996
0.67, 4997
0.67, 4998
0.67, 4999
0.67, 5000
0.67, 5001
0.67, 5002
0.67, 5003
0.67, 5004
0.67, 5005
0.67, 5006
0.67, 5007
0.67, 5008
0.67, 5009
0.67, 5010
0.67, 5011
0.67, 5012
0.67, 5013
0.67, 5014
0.67, 5015
0.67, 5016
0.67, 5017
0.67, 5018
0.67, 5019
0.67, 5020
0.67, 5021
0.67, 5022
0.67, 5023
0.67, 5024
0.67, 5025
0.67, 5026
0.67, 5027
0.67, 5028
0.67, 5029
0.67, 5030
0.67, 5031
0.67, 5032
0.67, 5033
0.67, 5034
0.67, 5035
0.67, 5036
0.67, 5037
0.67, 5038
0.67, 5039
0.67, 5040
0.67, 5041
0.67, 5042
0.67, 5043
0.67, 5044
0.67, 5045
0.67, 5046
0.67, 5047
0.67, 5048
0.68, 5049
0.68, 5050
0.68, 5051
0.68, 5052
0.68, 5053
0.68, 5054
0.68, 5055
0.68, 5056
0.68, 5057
0.68, 5058
0.68, 5059
0.68, 5060
0.68, 5061
0.68, 5062
0.68, 5063
0.68, 5064
0.68, 5065
0.68, 5066
0.68, 5067
0.68, 5068
0.68, 5069
0.68, 5070
0.68, 5071
0.68, 5072
0.68, 5073
0.68, 5074
0.68, 5075
0.68, 5076
0.68, 5077
0.68, 5078
0.68, 5079
0.68, 5080
0.68, 5081
0.68, 5082
0.68, 5083
0.68, 5084
0.68, 5085
0.68, 5086
0.68, 5087
0.68, 5088
0.69, 5089
0.69, 5090
0.69, 5091
0.69, 5092
0.69, 5093
0.69, 5094
0.69, 5095
0.69, 5096
0.69, 5097
0.69, 5098
0.69, 5099
0.69, 5100
0.69, 5101
0.69, 5102
0.69, 5103
0.69, 5104
0.69, 5105
0.69, 5106
0.69, 5107
0.69, 5108
0.69, 5109
0.69, 5110
0.69, 5111
0.69, 5112
0.69, 5113
0.69, 5114
0.69, 5115
0.69, 5116
0.69, 5117
0.69, 5118
0.69, 5119
0.69, 5120
0.69, 5121
0.69, 5122
0.69, 5123
0.69, 5124
0.69, 5125
0.69, 5126
0.69, 5127
0.69, 5128
0.69, 5129
0.69, 5130
0.69, 5131
0.69, 5132
0.69, 5133
0.69, 5134
0.69, 5135
0.69, 5136
0.69, 5137
0.69, 5138
0.69, 5139
0.69, 5140
0.69, 5141
0.69, 5142
0.69, 5143
0.69, 5144
0.69, 5145
0.69, 5146
0.69, 5147
0.69, 5148
0.69, 5149
0.69, 5150
0.69, 5151
0.69, 5152
0.69, 5153
0.69, 5154
0.69, 5155
0.69, 5156
0.69, 5157
0.69, 5158
0.69, 5159
0.69, 5160
0.69, 5161
0.69, 5162
0.69, 5163
0.69, 5164
0.69, 5165
0.69, 5166
0.69, 5167
0.69, 5168
0.69, 5169
0.69, 5170
0.69, 5171
0.69, 5172
0.69, 5173
0.69, 5174
0.69, 5175
0.69, 5176
0.69, 5177
0.69, 5178
0.69, 5179
0.69, 5180
0.69, 5181
0.69, 5182
0.69, 5183
0.69, 5184
0.69, 5185
0.69, 5186
0.69, 5187
0.7, 5188
0.7, 5189
0.7, 5190
0.7, 5191
0.7, 5192
0.7, 5193
0.7, 5194
0.7, 5195
0.7, 5196
0.7, 5197
0.7, 5198
0.7, 5199
0.7, 5200
0.7, 5201
0.7, 5202
0.7, 5203
0.7, 5204
0.7, 5205
0.7, 5206
0.7, 5207
0.7, 5208
0.7, 5209
0.7, 5210
0.7, 5211
0.7, 5212
0.7, 5213
0.7, 5214
0.7, 5215
0.7, 5216
0.7, 5217
0.7, 5218
0.7, 5219
0.7, 5220
0.7, 5221
0.7, 5222
0.7, 5223
0.7, 5224
0.7, 5225
0.7, 5226
0.7, 5227
0.7, 5228
0.7, 5229
0.7, 5230
0.7, 5231
0.7, 5232
0.7, 5233
0.7, 5234
0.7, 5235
0.71, 5236
0.71, 5237
0.71, 5238
0.71, 5239
0.71, 5240
0.71, 5241
0.71, 5242
0.71, 5243
0.71, 5244
0.71, 5245
0.71, 5246
0.71, 5247
0.71, 5248
0.71, 5249
0.71, 5250
0.71, 5251
0.71, 5252
0.71, 5253
0.71, 5254
0.71, 5255
0.71, 5256
0.71, 5257
0.71, 5258
0.71, 5259
0.71, 5260
0.71, 5261
0.71, 5262
0.71, 5263
0.71, 5264
0.71, 5265
0.71, 5266
0.71, 5267
0.71, 5268
0.71, 5269
0.71, 5270
0.71, 5271
0.71, 5272
0.71, 5273
0.71, 5274
0.71, 5275
0.71, 5276
0.71, 5277
0.72, 5278
0.72, 5279
0.72, 5280
0.72, 5281
0.72, 5282
0.72, 5283
0.72, 5284
0.72, 5285
0.72, 5286
0.72, 5287
0.72, 5288
0.72, 5289
0.72, 5290
0.72, 5291
0.72, 5292
0.72, 5293
0.72, 5294
0.72, 5295
0.72, 5296
0.72, 5297
0.72, 5298
0.72, 5299
0.72, 5300
0.72, 5301
0.72, 5302
0.72, 5303
0.72, 5304
0.72, 5305
0.72, 5306
0.72, 5307
0.72, 5308
0.72, 5309
0.72, 5310
0.72, 5311
0.72, 5312
0.72, 5313
0.72, 5314
0.72, 5315
0.72, 5316
0.72, 5317
0.72, 5318
0.72, 5319
0.72, 5320
0.72, 5321
0.72, 5322
0.72, 5323
0.72, 5324
0.72, 5325
0.72, 5326
0.72, 5327
0.72, 5328
0.72, 5329
0.72, 5330
0.72, 5331
0.72, 5332
0.72, 5333
0.72, 5334
0.72, 5335
0.72, 5336
0.72, 5337
0.72, 5338
0.72, 5339
0.72, 5340
0.72, 5341
0.72, 5342
0.72, 5343
0.72, 5344
0.72, 5345
0.72, 5346
0.72, 5347
0.72, 5348
0.72, 5349
0.72, 5350
0.72, 5351
0.72, 5352
0.72, 5353
0.72, 5354
0.72, 5355
0.72, 5356
0.72, 5357
0.72, 5358
0.72, 5359
0.72, 5360
0.72, 5361
0.72, 5362
0.72, 5363
0.72, 5364
0.72, 5365
0.72, 5366
0.72, 5367
0.72, 5368
0.72, 5369
0.72, 5370
0.72, 5371
0.72, 5372
0.72, 5373
0.72, 5374
0.72, 5375
0.72, 5376
0.72, 5377
0.72, 5378
0.72, 5379
0.72, 5380
0.72, 5381
0.72, 5382
0.72, 5383
0.72, 5384
0.72, 5385
0.72, 5386
0.72, 5387
0.72, 5388
0.73, 5389
0.73, 5390
0.73, 5391
0.73, 5392
