Evacuation Rate, Elapsed Sec
0, 69.8203
0, 69.84029
0, 69.86029
0, 69.88029
0, 69.90028
0, 69.92028
0, 69.94028
0, 69.96027
0, 69.98027
0, 70.00027
0, 70.02026
0, 70.04026
0, 70.06026
0, 70.08025
0, 70.10025
0, 70.12025
0, 70.14024
0, 70.16024
0, 70.18024
0, 70.20023
0, 70.22023
0, 70.24023
0, 70.26022
0, 70.28022
0, 70.30022
0, 70.32021
0, 70.34021
0, 70.36021
0, 70.3802
0, 70.4002
0, 70.4202
0, 70.44019
0, 70.46019
0, 70.48019
0, 70.50018
0, 70.52018
0, 70.54018
0, 70.56017
0, 70.58017
0, 70.60017
0, 70.62016
0, 70.64016
0, 70.66016
0, 70.68015
0, 70.70015
0, 70.72015
0, 70.74014
0, 70.76014
0, 70.78014
0, 70.80013
0, 70.82013
0, 70.84013
0, 70.86012
0, 70.88012
0, 70.90012
0, 70.92011
0, 70.94011
0, 70.96011
0, 70.9801
0, 71.0001
0, 71.0201
0, 71.04009
0, 71.06009
0, 71.08009
0, 71.10008
0, 71.12008
0, 71.14008
0, 71.16007
0, 71.18007
0, 71.20007
0, 71.22006
0, 71.24006
0, 71.26006
0, 71.28005
0, 71.30005
0, 71.32005
0, 71.34004
0, 71.36004
0, 71.38004
0, 71.40003
0, 71.42003
0, 71.44003
0, 71.46002
0, 71.48002
0, 71.50002
0, 71.52001
0, 71.54001
0, 71.56001
0, 71.58
0, 71.6
0, 71.62
0, 71.63999
0, 71.65999
0, 71.67999
0, 71.69998
0, 71.71998
0, 71.73997
0, 71.75997
0, 71.77997
0, 71.79996
0, 71.81996
0, 71.83996
0, 71.85995
0, 71.87995
0, 71.89995
0, 71.91994
0, 71.93994
0, 71.95994
0, 71.97993
0, 71.99993
0, 72.01993
0, 72.03992
0, 72.05992
0, 72.07992
0, 72.09991
0, 72.11991
0, 72.13991
0, 72.1599
0, 72.1799
0, 72.1999
0, 72.21989
0, 72.23989
0, 72.25989
0, 72.27988
0, 72.29988
0, 72.31988
0, 72.33987
0, 72.35987
0, 72.37987
0, 72.39986
0, 72.41986
0, 72.43986
0, 72.45985
0, 72.47985
0, 72.49985
0, 72.51984
0, 72.53984
0, 72.55984
0, 72.57983
0, 72.59983
0, 72.61983
0, 72.63982
0, 72.65982
0, 72.67982
0, 72.69981
0, 72.71981
0, 72.73981
0, 72.7598
0, 72.7798
0, 72.7998
0, 72.81979
0, 72.83979
0, 72.85979
0, 72.87978
0, 72.89978
0, 72.91978
0, 72.93977
0, 72.95977
0, 72.97977
0, 72.99976
0, 73.01976
0, 73.03976
0, 73.05975
0, 73.07975
0, 73.09975
0, 73.11974
0, 73.13974
0, 73.15974
0, 73.17973
0, 73.19973
0, 73.21973
0, 73.23972
0, 73.25972
0, 73.27972
0, 73.29971
0, 73.31971
0, 73.33971
0, 73.3597
0, 73.3797
0, 73.3997
0, 73.41969
0, 73.43969
0, 73.45969
0, 73.47968
0, 73.49968
0, 73.51968
0, 73.53967
0, 73.55967
0, 73.57967
0, 73.59966
0, 73.61966
0, 73.63966
0, 73.65965
0, 73.67965
0, 73.69965
0, 73.71964
0, 73.73964
0, 73.75964
0, 73.77963
0, 73.79963
0, 73.81963
0, 73.83962
0, 73.85962
0, 73.87962
0, 73.89961
0, 73.91961
0, 73.93961
0, 73.9596
0, 73.9796
0, 73.9996
0, 74.01959
0, 74.03959
0, 74.05959
0, 74.07958
0, 74.09958
0, 74.11958
0, 74.13957
0, 74.15957
0, 74.17957
0, 74.19956
0, 74.21956
0, 74.23956
0, 74.25955
0, 74.27955
0, 74.29955
0, 74.31954
0, 74.33954
0, 74.35954
0, 74.37953
0, 74.39953
0, 74.41953
0, 74.43952
0, 74.45952
0, 74.47952
0, 74.49951
0, 74.51951
0, 74.53951
0, 74.5595
0, 74.5795
0, 74.59949
0, 74.61949
0, 74.63949
0, 74.65948
0, 74.67948
0, 74.69948
0, 74.71947
0, 74.73947
0, 74.75947
0, 74.77946
0, 74.79946
0, 74.81946
0, 74.83945
0, 74.85945
0, 74.87945
0, 74.89944
0, 74.91944
0, 74.93944
0, 74.95943
0, 74.97943
0, 74.99943
0, 75.01942
0, 75.03942
0, 75.05942
0, 75.07941
0, 75.09941
0, 75.11941
0, 75.1394
0, 75.1594
0, 75.1794
0, 75.19939
0, 75.21939
0, 75.23939
0, 75.25938
0, 75.27938
0, 75.29938
0, 75.31937
0, 75.33937
0, 75.35937
0, 75.37936
0, 75.39936
0, 75.41936
0, 75.43935
0, 75.45935
0, 75.47935
0, 75.49934
0, 75.51934
0, 75.53934
0, 75.55933
0, 75.57933
0, 75.59933
0, 75.61932
0, 75.63932
0, 75.65932
0, 75.67931
0, 75.69931
0, 75.71931
0, 75.7393
0, 75.7593
0, 75.7793
0, 75.79929
0, 75.81929
0, 75.83929
0, 75.85928
0, 75.87928
0, 75.89928
0, 75.91927
0, 75.93927
0, 75.95927
0, 75.97926
0, 75.99926
0, 76.01926
0, 76.03925
0, 76.05925
0, 76.07925
0, 76.09924
0, 76.11924
0, 76.13924
0, 76.15923
0, 76.17923
0, 76.19923
0, 76.21922
0, 76.23922
0, 76.25922
0, 76.27921
0, 76.29921
0, 76.31921
0, 76.3392
0, 76.3592
0, 76.3792
0, 76.39919
0, 76.41919
0, 76.43919
0, 76.45918
0, 76.47918
0, 76.49918
0, 76.51917
0, 76.53917
0, 76.55917
0, 76.57916
0, 76.59916
0, 76.61916
0, 76.63915
0, 76.65915
0, 76.67915
0, 76.69914
0, 76.71914
0, 76.73914
0, 76.75913
0, 76.77913
0, 76.79913
0, 76.81912
0, 76.83912
0, 76.85912
0, 76.87911
0, 76.89911
0, 76.91911
0, 76.9391
0, 76.9591
0, 76.9791
0, 76.99909
0, 77.01909
0, 77.03909
0, 77.05908
0, 77.07908
0, 77.09908
0, 77.11907
0, 77.13907
0, 77.15907
0, 77.17906
0, 77.19906
0, 77.21906
0, 77.23905
0, 77.25905
0, 77.27905
0, 77.29904
0, 77.31904
0, 77.33904
0, 77.35903
0, 77.37903
0, 77.39902
0, 77.41902
0, 77.43902
0, 77.45901
0, 77.47901
0, 77.49901
0, 77.519
0, 77.539
0, 77.559
0, 77.57899
0, 77.59899
0, 77.61899
0, 77.63898
0, 77.65898
0, 77.67898
0, 77.69897
0, 77.71897
0, 77.73897
0, 77.75896
0, 77.77896
0, 77.79896
0, 77.81895
0, 77.83895
0, 77.85895
0, 77.87894
0, 77.89894
0, 77.91894
0, 77.93893
0, 77.95893
0, 77.97893
0, 77.99892
0, 78.01892
0, 78.03892
0, 78.05891
0, 78.07891
0, 78.09891
0, 78.1189
0, 78.1389
0, 78.1589
0, 78.17889
0, 78.19889
0, 78.21889
0, 78.23888
0, 78.25888
0, 78.27888
0, 78.29887
0, 78.31887
0, 78.33887
0, 78.35886
0, 78.37886
0, 78.39886
0, 78.41885
0, 78.43885
0, 78.45885
0, 78.47884
0, 78.49884
0, 78.51884
0, 78.53883
0, 78.55883
0, 78.57883
0, 78.59882
0, 78.61882
0, 78.63882
0, 78.65881
0, 78.67881
0, 78.69881
0, 78.7188
0, 78.7388
0, 78.7588
0, 78.77879
0, 78.79879
0, 78.81879
0, 78.83878
0, 78.85878
0, 78.87878
0, 78.89877
0, 78.91877
0, 78.93877
0, 78.95876
0, 78.97876
0, 78.99876
0, 79.01875
0, 79.03875
0, 79.05875
0, 79.07874
0, 79.09874
0, 79.11874
0, 79.13873
0, 79.15873
0, 79.17873
0, 79.19872
0, 79.21872
0, 79.23872
0, 79.25871
0, 79.27871
0, 79.29871
0, 79.3187
0, 79.3387
0, 79.3587
0, 79.37869
0, 79.39869
0, 79.41869
0, 79.43868
0, 79.45868
0, 79.47868
0, 79.49867
0, 79.51867
0, 79.53867
0, 79.55866
0, 79.57866
0, 79.59866
0, 79.61865
0, 79.63865
0, 79.65865
0, 79.67864
0, 79.69864
0, 79.71864
0, 79.73863
0, 79.75863
0, 79.77863
0, 79.79862
0, 79.81862
0, 79.83862
0, 79.85861
0, 79.87861
0, 79.89861
0, 79.9186
0, 79.9386
0, 79.9586
0, 79.97859
0, 79.99859
0, 80.01859
0, 80.03858
0, 80.05858
0, 80.07858
0, 80.09857
0, 80.11857
0, 80.13857
0, 80.15856
0, 80.17856
0, 80.19855
0, 80.21855
0, 80.23855
0, 80.25854
0, 80.27854
0, 80.29854
0, 80.31853
0, 80.33853
0, 80.35853
0, 80.37852
0, 80.39852
0, 80.41852
0, 80.43851
0, 80.45851
0, 80.47851
0, 80.4985
0, 80.5185
0, 80.5385
0, 80.55849
0, 80.57849
0, 80.59849
0, 80.61848
0, 80.63848
0, 80.65848
0, 80.67847
0, 80.69847
0, 80.71847
0, 80.73846
0, 80.75846
0, 80.77846
0, 80.79845
0, 80.81845
0, 80.83845
0, 80.85844
0, 80.87844
0, 80.89844
0, 80.91843
0, 80.93843
0, 80.95843
0, 80.97842
0, 80.99842
0, 81.01842
0, 81.03841
0, 81.05841
0, 81.07841
0, 81.0984
0, 81.1184
0, 81.1384
0, 81.15839
0, 81.17839
0, 81.19839
0, 81.21838
0, 81.23838
0, 81.25838
0, 81.27837
0, 81.29837
0, 81.31837
0, 81.33836
0, 81.35836
0, 81.37836
0, 81.39835
0, 81.41835
0, 81.43835
0, 81.45834
0, 81.47834
0, 81.49834
0, 81.51833
0, 81.53833
0, 81.55833
0, 81.57832
0, 81.59832
0, 81.61832
0, 81.63831
0, 81.65831
0, 81.67831
0, 81.6983
0, 81.7183
0, 81.7383
0, 81.75829
0, 81.77829
0, 81.79829
0, 81.81828
0, 81.83828
0, 81.85828
0, 81.87827
0, 81.89827
0, 81.91827
0, 81.93826
0, 81.95826
0, 81.97826
0, 81.99825
0, 82.01825
0, 82.03825
0, 82.05824
0, 82.07824
0, 82.09824
0, 82.11823
0, 82.13823
0, 82.15823
0, 82.17822
0, 82.19822
0, 82.21822
0, 82.23821
0, 82.25821
0, 82.27821
0, 82.2982
0, 82.3182
0, 82.3382
0, 82.35819
0, 82.37819
0, 82.39819
0, 82.41818
0, 82.43818
0, 82.45818
0, 82.47817
0, 82.49817
0, 82.51817
0, 82.53816
0, 82.55816
0, 82.57816
0, 82.59815
0, 82.61815
0, 82.63815
0, 82.65814
0, 82.67814
0, 82.69814
0, 82.71813
0, 82.73813
0, 82.75813
0, 82.77812
0, 82.79812
0, 82.81812
0, 82.83811
0, 82.85811
0, 82.87811
0, 82.8981
0, 82.9181
0, 82.9381
0, 82.95809
0, 82.97809
0, 82.99809
0, 83.01808
0, 83.03808
0, 83.05807
0, 83.07807
0, 83.09807
0, 83.11806
0, 83.13806
0, 83.15806
0, 83.17805
0, 83.19805
0, 83.21805
0, 83.23804
0, 83.25804
0, 83.27804
0, 83.29803
0, 83.31803
0, 83.33803
0, 83.35802
0, 83.37802
0, 83.39802
0, 83.41801
0, 83.43801
0, 83.45801
0, 83.478
0, 83.498
0, 83.518
0, 83.53799
0, 83.55799
0, 83.57799
0, 83.59798
0, 83.61798
0, 83.63798
0, 83.65797
0, 83.67797
0, 83.69797
0, 83.71796
0, 83.73796
0, 83.75796
0, 83.77795
0, 83.79795
0, 83.81795
0, 83.83794
0, 83.85794
0, 83.87794
0, 83.89793
0, 83.91793
0, 83.93793
0, 83.95792
0, 83.97792
0, 83.99792
0, 84.01791
0, 84.03791
0, 84.05791
0, 84.0779
0, 84.0979
0, 84.1179
0, 84.13789
0, 84.15789
0, 84.17789
0, 84.19788
0, 84.21788
0, 84.23788
0, 84.25787
0, 84.27787
0, 84.29787
0, 84.31786
0, 84.33786
0, 84.35786
0, 84.37785
0, 84.39785
0, 84.41785
0, 84.43784
0, 84.45784
0, 84.47784
0, 84.49783
0, 84.51783
0, 84.53783
0, 84.55782
0, 84.57782
0, 84.59782
0, 84.61781
0, 84.63781
0, 84.65781
0, 84.6778
0, 84.6978
0, 84.7178
0, 84.73779
0, 84.75779
0, 84.77779
0, 84.79778
0, 84.81778
0, 84.83778
0, 84.85777
0, 84.87777
0, 84.89777
0, 84.91776
0, 84.93776
0, 84.95776
0, 84.97775
0, 84.99775
0, 85.01775
0, 85.03774
0, 85.05774
0, 85.07774
0, 85.09773
0, 85.11773
0, 85.13773
0, 85.15772
0, 85.17772
0, 85.19772
0, 85.21771
0, 85.23771
0, 85.25771
0, 85.2777
0, 85.2977
0, 85.3177
0, 85.33769
0, 85.35769
0, 85.37769
0, 85.39768
0, 85.41768
0, 85.43768
0, 85.45767
0, 85.47767
0, 85.49767
0, 85.51766
0, 85.53766
0, 85.55766
0, 85.57765
0, 85.59765
0, 85.61765
0, 85.63764
0, 85.65764
0, 85.67764
0, 85.69763
0, 85.71763
0, 85.73763
0, 85.75762
0, 85.77762
0, 85.79762
0, 85.81761
0, 85.83761
0, 85.8576
0, 85.8776
0, 85.8976
0, 85.91759
0, 85.93759
0, 85.95759
0, 85.97758
0, 85.99758
0, 86.01758
0, 86.03757
0, 86.05757
0, 86.07757
0, 86.09756
0, 86.11756
0, 86.13756
0, 86.15755
0, 86.17755
0, 86.19755
0, 86.21754
0, 86.23754
0, 86.25754
0, 86.27753
0, 86.29753
0, 86.31753
0, 86.33752
0, 86.35752
0, 86.37752
0, 86.39751
0, 86.41751
0, 86.43751
0, 86.4575
0, 86.4775
0, 86.4975
0, 86.51749
0, 86.53749
0, 86.55749
0, 86.57748
0, 86.59748
0, 86.61748
0, 86.63747
0, 86.65747
0, 86.67747
0, 86.69746
0, 86.71746
0, 86.73746
0, 86.75745
0, 86.77745
0, 86.79745
0, 86.81744
0, 86.83744
0, 86.85744
0, 86.87743
0, 86.89743
0, 86.91743
0, 86.93742
0, 86.95742
0, 86.97742
0, 86.99741
0, 87.01741
0, 87.03741
0, 87.0574
0, 87.0774
0, 87.0974
0, 87.11739
0, 87.13739
0, 87.15739
0, 87.17738
0, 87.19738
0, 87.21738
0, 87.23737
0, 87.25737
0, 87.27737
0, 87.29736
0, 87.31736
0, 87.33736
0, 87.35735
0, 87.37735
0, 87.39735
0, 87.41734
0, 87.43734
0, 87.45734
0, 87.47733
0, 87.49733
0, 87.51733
0, 87.53732
0, 87.55732
0, 87.57732
0, 87.59731
0, 87.61731
0, 87.63731
0, 87.6573
0, 87.6773
0, 87.6973
0, 87.71729
0, 87.73729
0, 87.75729
0, 87.77728
0, 87.79728
0, 87.81728
0, 87.83727
0, 87.85727
0, 87.87727
0, 87.89726
0, 87.91726
0, 87.93726
0, 87.95725
0, 87.97725
0, 87.99725
0, 88.01724
0, 88.03724
0, 88.05724
0, 88.07723
0, 88.09723
0, 88.11723
0, 88.13722
0, 88.15722
0, 88.17722
0, 88.19721
0, 88.21721
0, 88.23721
0, 88.2572
0, 88.2772
0, 88.2972
0, 88.31719
0, 88.33719
0, 88.35719
0, 88.37718
0, 88.39718
0, 88.41718
0, 88.43717
0, 88.45717
0, 88.47717
0, 88.49716
0, 88.51716
0, 88.53716
0, 88.55715
0, 88.57715
0, 88.59715
0, 88.61714
0, 88.63714
0, 88.65714
0, 88.67713
0, 88.69713
0, 88.71712
0, 88.73712
0, 88.75712
0, 88.77711
0, 88.79711
0, 88.81711
0, 88.8371
0, 88.8571
0, 88.8771
0, 88.89709
0, 88.91709
0, 88.93709
0, 88.95708
0, 88.97708
0, 88.99708
0, 89.01707
0, 89.03707
0, 89.05707
0, 89.07706
0, 89.09706
0, 89.11706
0, 89.13705
0, 89.15705
0, 89.17705
0, 89.19704
0, 89.21704
0, 89.23704
0, 89.25703
0, 89.27703
0, 89.29703
0, 89.31702
0, 89.33702
0, 89.35702
0, 89.37701
0, 89.39701
0, 89.41701
0, 89.437
0, 89.457
0, 89.477
0, 89.49699
0, 89.51699
0, 89.53699
0, 89.55698
0, 89.57698
0, 89.59698
0, 89.61697
0, 89.63697
0, 89.65697
0, 89.67696
0, 89.69696
0, 89.71696
0, 89.73695
0, 89.75695
0, 89.77695
0, 89.79694
0, 89.81694
0, 89.83694
0, 89.85693
0, 89.87693
0, 89.89693
0, 89.91692
0, 89.93692
0, 89.95692
0, 89.97691
0, 89.99691
0, 90.01691
0, 90.0369
0, 90.0569
0, 90.0769
0, 90.09689
0, 90.11689
0, 90.13689
0, 90.15688
0, 90.17688
0, 90.19688
0, 90.21687
0, 90.23687
0, 90.25687
0, 90.27686
0, 90.29686
0, 90.31686
0, 90.33685
0, 90.35685
0, 90.37685
0, 90.39684
0, 90.41684
0, 90.43684
0, 90.45683
0, 90.47683
0, 90.49683
0, 90.51682
0, 90.53682
0, 90.55682
0, 90.57681
0, 90.59681
0, 90.61681
0, 90.6368
0, 90.6568
0, 90.6768
0, 90.69679
0, 90.71679
0, 90.73679
0, 90.75678
0, 90.77678
0, 90.79678
0, 90.81677
0, 90.83677
0, 90.85677
0, 90.87676
0, 90.89676
0, 90.91676
0, 90.93675
0, 90.95675
0, 90.97675
0, 90.99674
0, 91.01674
0, 91.03674
0, 91.05673
0, 91.07673
0, 91.09673
0, 91.11672
0, 91.13672
0, 91.15672
0, 91.17671
0, 91.19671
0, 91.21671
0, 91.2367
0, 91.2567
0, 91.2767
0, 91.29669
0, 91.31669
0, 91.33669
0, 91.35668
0, 91.37668
0, 91.39668
0, 91.41667
0, 91.43667
0, 91.45667
0, 91.47666
0, 91.49666
0, 91.51665
0, 91.53665
0, 91.55665
0, 91.57664
0, 91.59664
0, 91.61664
0, 91.63663
0, 91.65663
0, 91.67663
0, 91.69662
0, 91.71662
0, 91.73662
0, 91.75661
0, 91.77661
0, 91.79661
0, 91.8166
0, 91.8366
0, 91.8566
0, 91.87659
0, 91.89659
0, 91.91659
0, 91.93658
0, 91.95658
0, 91.97658
0, 91.99657
0, 92.01657
0, 92.03657
0, 92.05656
0, 92.07656
0, 92.09656
0, 92.11655
0, 92.13655
0, 92.15655
0, 92.17654
0, 92.19654
0, 92.21654
0, 92.23653
0, 92.25653
0, 92.27653
0, 92.29652
0, 92.31652
0, 92.33652
0, 92.35651
0, 92.37651
0, 92.39651
0, 92.4165
0, 92.4365
0, 92.4565
0, 92.47649
0, 92.49649
0, 92.51649
0, 92.53648
0, 92.55648
0, 92.57648
0, 92.59647
0, 92.61647
0, 92.63647
0, 92.65646
0, 92.67646
0, 92.69646
0, 92.71645
0, 92.73645
0, 92.75645
0, 92.77644
0, 92.79644
0, 92.81644
0, 92.83643
0, 92.85643
0, 92.87643
0, 92.89642
0, 92.91642
0, 92.93642
0, 92.95641
0, 92.97641
0, 92.99641
0, 93.0164
0, 93.0364
0, 93.0564
0, 93.07639
0, 93.09639
0, 93.11639
0, 93.13638
0, 93.15638
0, 93.17638
0, 93.19637
0, 93.21637
0, 93.23637
0, 93.25636
0, 93.27636
0, 93.29636
0, 93.31635
0, 93.33635
0, 93.35635
0, 93.37634
0, 93.39634
0, 93.41634
0, 93.43633
0, 93.45633
0, 93.47633
0, 93.49632
0, 93.51632
0, 93.53632
0, 93.55631
0, 93.57631
0, 93.59631
0, 93.6163
0, 93.6363
0, 93.6563
0, 93.67629
0, 93.69629
0, 93.71629
0, 93.73628
0, 93.75628
0, 93.77628
0, 93.79627
0, 93.81627
0, 93.83627
0, 93.85626
0, 93.87626
0, 93.89626
0, 93.91625
0, 93.93625
0, 93.95625
0, 93.97624
0, 93.99624
0, 94.01624
0, 94.03623
0, 94.05623
0, 94.07623
0, 94.09622
0, 94.11622
0, 94.13622
0, 94.15621
0, 94.17621
0, 94.19621
0, 94.2162
0, 94.2362
0, 94.2562
0, 94.27619
0, 94.29619
0, 94.31618
0, 94.33618
0, 94.35618
0, 94.37617
0, 94.39617
0, 94.41617
0, 94.43616
0, 94.45616
0, 94.47616
0, 94.49615
0, 94.51615
0, 94.53615
0, 94.55614
0, 94.57614
0, 94.59614
0, 94.61613
0, 94.63613
0, 94.65613
0, 94.67612
0, 94.69612
0, 94.71612
0, 94.73611
0, 94.75611
0, 94.77611
0, 94.7961
0, 94.8161
0, 94.8361
0, 94.85609
0, 94.87609
0, 94.89609
0, 94.91608
0, 94.93608
0, 94.95608
0, 94.97607
0, 94.99607
0, 95.01607
0, 95.03606
0, 95.05606
0, 95.07606
0, 95.09605
0, 95.11605
0, 95.13605
0, 95.15604
0, 95.17604
0, 95.19604
0, 95.21603
0, 95.23603
0, 95.25603
0, 95.27602
0, 95.29602
0, 95.31602
0, 95.33601
0, 95.35601
0, 95.37601
0, 95.396
0, 95.416
0, 95.436
0, 95.45599
0, 95.47599
0, 95.49599
0, 95.51598
0, 95.53598
0, 95.55598
0, 95.57597
0, 95.59597
0, 95.61597
0, 95.63596
0, 95.65596
0, 95.67596
0, 95.69595
0, 95.71595
0, 95.73595
0, 95.75594
0, 95.77594
0, 95.79594
0, 95.81593
0, 95.83593
0, 95.85593
0, 95.87592
0, 95.89592
0, 95.91592
0, 95.93591
0, 95.95591
0, 95.97591
0, 95.9959
0, 96.0159
0, 96.0359
0, 96.05589
0, 96.07589
0, 96.09589
0, 96.11588
0, 96.13588
0, 96.15588
0, 96.17587
0, 96.19587
0, 96.21587
0, 96.23586
0, 96.25586
0, 96.27586
0, 96.29585
0, 96.31585
0, 96.33585
0, 96.35584
0, 96.37584
0, 96.39584
0, 96.41583
0, 96.43583
0, 96.45583
0, 96.47582
0, 96.49582
0, 96.51582
0, 96.53581
0, 96.55581
0, 96.57581
0, 96.5958
0, 96.6158
0, 96.6358
0, 96.65579
0, 96.67579
0, 96.69579
0, 96.71578
0, 96.73578
0, 96.75578
0, 96.77577
0, 96.79577
0, 96.81577
0, 96.83576
0, 96.85576
0, 96.87576
0, 96.89575
0, 96.91575
0, 96.93575
0, 96.95574
0, 96.97574
0, 96.99574
0, 97.01573
0, 97.03573
0, 97.05573
0, 97.07572
0, 97.09572
0, 97.11572
0, 97.13571
0, 97.15571
0, 97.1757
0, 97.1957
0, 97.2157
0, 97.23569
0, 97.25569
0, 97.27569
0, 97.29568
0, 97.31568
0, 97.33568
0, 97.35567
0, 97.37567
0, 97.39567
0, 97.41566
0, 97.43566
0, 97.45566
0, 97.47565
0, 97.49565
0, 97.51565
0, 97.53564
0, 97.55564
0, 97.57564
0, 97.59563
0, 97.61563
0, 97.63563
0, 97.65562
0, 97.67562
0, 97.69562
0, 97.71561
0, 97.73561
0, 97.75561
0, 97.7756
0, 97.7956
0, 97.8156
0, 97.83559
0, 97.85559
0, 97.87559
0, 97.89558
0, 97.91558
0, 97.93558
0, 97.95557
0, 97.97557
0, 97.99557
0, 98.01556
0, 98.03556
0, 98.05556
0, 98.07555
0, 98.09555
0, 98.11555
0, 98.13554
0, 98.15554
0, 98.17554
0, 98.19553
0, 98.21553
0, 98.23553
0, 98.25552
0, 98.27552
0, 98.29552
0, 98.31551
0, 98.33551
0, 98.35551
0, 98.3755
0, 98.3955
0, 98.4155
0, 98.43549
0, 98.45549
0, 98.47549
0, 98.49548
0, 98.51548
0, 98.53548
0, 98.55547
0, 98.57547
0, 98.59547
0, 98.61546
0, 98.63546
0, 98.65546
0, 98.67545
0, 98.69545
0, 98.71545
0, 98.73544
0, 98.75544
0, 98.77544
0, 98.79543
0, 98.81543
0, 98.83543
0, 98.85542
0, 98.87542
0, 98.89542
0, 98.91541
0, 98.93541
0, 98.95541
0, 98.9754
0, 98.9954
0, 99.0154
0, 99.03539
0, 99.05539
0, 99.07539
0, 99.09538
0, 99.11538
0, 99.13538
0, 99.15537
0, 99.17537
0, 99.19537
0, 99.21536
0, 99.23536
0, 99.25536
0, 99.27535
0, 99.29535
0, 99.31535
0, 99.33534
0, 99.35534
0, 99.37534
0, 99.39533
0, 99.41533
0, 99.43533
0, 99.45532
0, 99.47532
0, 99.49532
0, 99.51531
0, 99.53531
0, 99.55531
0, 99.5753
0, 99.5953
0, 99.6153
0, 99.63529
0, 99.65529
0, 99.67529
0, 99.69528
0, 99.71528
0, 99.73528
0, 99.75527
0, 99.77527
0, 99.79527
0, 99.81526
0, 99.83526
0, 99.85526
0, 99.87525
0, 99.89525
0, 99.91525
0, 99.93524
0, 99.95524
0, 99.97523
0, 99.99523
0, 100.0152
0, 100.0352
0, 100.0552
0, 100.0752
0, 100.0952
0, 100.1152
0, 100.1352
0, 100.1552
0, 100.1752
0, 100.1952
0, 100.2152
0, 100.2352
0, 100.2552
0, 100.2752
0, 100.2952
0, 100.3152
0, 100.3352
0, 100.3552
0, 100.3752
0, 100.3952
0, 100.4152
0, 100.4352
0, 100.4552
0, 100.4752
0, 100.4951
0, 100.5151
0, 100.5351
0, 100.5551
0, 100.5751
0, 100.5951
0, 100.6151
0, 100.6351
0, 100.6551
0, 100.6751
0, 100.6951
0, 100.7151
0, 100.7351
0, 100.7551
0, 100.7751
0, 100.7951
0, 100.8151
0, 100.8351
0, 100.8551
0, 100.8751
0, 100.8951
0, 100.9151
0, 100.9351
0, 100.9551
0, 100.9751
0, 100.9951
0, 101.0151
0, 101.0351
0, 101.0551
0, 101.0751
0, 101.095
0, 101.115
0, 101.135
0, 101.155
0, 101.175
0, 101.195
0, 101.215
0, 101.235
0, 101.255
0, 101.275
0, 101.295
0, 101.315
0, 101.335
0, 101.355
0, 101.375
0, 101.395
0, 101.415
0, 101.435
0, 101.455
0, 101.475
0, 101.495
0, 101.515
0, 101.535
0, 101.555
0, 101.575
0, 101.595
0, 101.615
0, 101.635
0, 101.655
0, 101.6749
0, 101.6949
0, 101.7149
0, 101.7349
0, 101.7549
0, 101.7749
0, 101.7949
0, 101.8149
0, 101.8349
0, 101.8549
0, 101.8749
0, 101.8949
0, 101.9149
0, 101.9349
0, 101.9549
0, 101.9749
0, 101.9949
0, 102.0149
0, 102.0349
0, 102.0549
0, 102.0749
0, 102.0949
0, 102.1149
0, 102.1349
0, 102.1549
0, 102.1749
0, 102.1949
0, 102.2149
0, 102.2349
0, 102.2549
0, 102.2748
0, 102.2948
0, 102.3148
0, 102.3348
0, 102.3548
0, 102.3748
0, 102.3948
0, 102.4148
0, 102.4348
0, 102.4548
0, 102.4748
0, 102.4948
0, 102.5148
0, 102.5348
0, 102.5548
0, 102.5748
0, 102.5948
0, 102.6148
0, 102.6348
0, 102.6548
0, 102.6748
0, 102.6948
0, 102.7148
0, 102.7348
0, 102.7548
0, 102.7748
0, 102.7948
0, 102.8148
0, 102.8348
0, 102.8548
0, 102.8747
0, 102.8947
0, 102.9147
0, 102.9347
0, 102.9547
0, 102.9747
0, 102.9947
0, 103.0147
0, 103.0347
0, 103.0547
0, 103.0747
0, 103.0947
0, 103.1147
0, 103.1347
0, 103.1547
0, 103.1747
0, 103.1947
0, 103.2147
0, 103.2347
0, 103.2547
0, 103.2747
0, 103.2947
0, 103.3147
0, 103.3347
0, 103.3547
0, 103.3747
0, 103.3947
0, 103.4147
0, 103.4347
0, 103.4547
0, 103.4746
0, 103.4946
0, 103.5146
0, 103.5346
0, 103.5546
0, 103.5746
0, 103.5946
0, 103.6146
0, 103.6346
0, 103.6546
0, 103.6746
0, 103.6946
0, 103.7146
0, 103.7346
0, 103.7546
0, 103.7746
0, 103.7946
0, 103.8146
0, 103.8346
0, 103.8546
0, 103.8746
0, 103.8946
0, 103.9146
0, 103.9346
0, 103.9546
0, 103.9746
0, 103.9946
0, 104.0146
0, 104.0346
0, 104.0546
0, 104.0745
0, 104.0945
0, 104.1145
0, 104.1345
0, 104.1545
0, 104.1745
0, 104.1945
0, 104.2145
0, 104.2345
0, 104.2545
0, 104.2745
0, 104.2945
0, 104.3145
0, 104.3345
0, 104.3545
0, 104.3745
0, 104.3945
0, 104.4145
0, 104.4345
0, 104.4545
0, 104.4745
0, 104.4945
0, 104.5145
0, 104.5345
0, 104.5545
0, 104.5745
0, 104.5945
0, 104.6145
0, 104.6345
0, 104.6544
0, 104.6744
0, 104.6944
0, 104.7144
0, 104.7344
0, 104.7544
0, 104.7744
0, 104.7944
0, 104.8144
0, 104.8344
0, 104.8544
